"Date","Sector","CapGain"
"2023-10-31","Consumer Cyclical",695191579.7100002
"2023-10-31","Consumer Defensive",-43250778.9999997
"2023-10-31","Energy",77859153.7599996
"2023-10-31","Financial Services",256080703.65
"2023-10-31","Healthcare",494382779.5499997
"2023-10-31","Industrials",238609855.3200004
"2023-10-31","Real Estate",104716509.15000005
"2023-10-31","Technology",879570173.1000012
"2023-10-31","Utilities",21096360.999999996
"2023-10-31","bond",493359012.2199979
"2023-11-01","Basic Materials",14395052.90000018
"2023-11-01","Communication Services",343998915.8800002
"2023-11-01","Consumer Cyclical",417500378.45000035
"2023-11-01","Consumer Defensive",-53818918.99999981
"2023-11-01","Energy",-88892304.55999993
"2023-11-01","Financial Services",103346966.6600001
"2023-11-01","Healthcare",329375748.52000046
"2023-11-01","Industrials",232948988.5600003
"2023-11-01","Real Estate",54980189.72000012
"2023-11-01","Technology",2748948399.9000015
"2023-11-01","Utilities",93561529.00000001
"2023-11-01","bond",1547759124.8899999
"2023-11-02","Basic Materials",134726359.19999993
"2023-11-02","Communication Services",307042620
"2023-11-02","Consumer Cyclical",1046866174.2599993
"2023-11-02","Consumer Defensive",149946793.0000002
"2023-11-02","Energy",602847141.4400002
"2023-11-02","Financial Services",768198954.6799997
"2023-11-02","Healthcare",436600378.73999983
"2023-11-02","Industrials",368149088.4800002
"2023-11-02","Real Estate",218346220.86000016
"2023-11-02","Technology",821835731.1999997
"2023-11-02","Utilities",185770876
"2023-11-02","bond",1329149877.8999991
"2023-11-03","Basic Materials",103425113.00000001
"2023-11-03","Communication Services",418606294.4599998
"2023-11-03","Consumer Cyclical",700929768.5099999
"2023-11-03","Consumer Defensive",-41553572.00000032
"2023-11-03","Energy",-154836879.55999994
"2023-11-03","Financial Services",237249852.32999974
"2023-11-03","Healthcare",388465132.95999974
"2023-11-03","Industrials",91480958.65000005
"2023-11-03","Real Estate",76491123.80000004
"2023-11-03","Technology",2080973229.0000012
"2023-11-03","Utilities",-57720252.999999985
"2023-11-03","bond",827543958.1499974
"2023-11-06","Basic Materials",-80257096.06000002
"2023-11-06","Communication Services",-120052756.50000033
"2023-11-06","Consumer Cyclical",-811594343.4499964
"2023-11-06","Consumer Defensive",-3650661.000000351
"2023-11-06","Energy",-359178909.4999999
"2023-11-06","Financial Services",-348293510.99999946
"2023-11-06","Healthcare",224736083.6299999
"2023-11-06","Industrials",-228896176.18999997
"2023-11-06","Real Estate",-111255966.18999982
"2023-11-06","Technology",-162367305.00000134
"2023-11-06","Utilities",-10064499.999999855
"2023-11-06","bond",-461183254.7700037
"2023-11-07","Basic Materials",-213474352.56999984
"2023-11-07","Communication Services",59782103.18999997
"2023-11-07","Consumer Cyclical",581800278.7200023
"2023-11-07","Consumer Defensive",7546952.999999866
"2023-11-07","Energy",-267772258.80000043
"2023-11-07","Financial Services",45821713.15000002
"2023-11-07","Healthcare",158452447.06999975
"2023-11-07","Industrials",89312066.84999971
"2023-11-07","Real Estate",-56926808.07999988
"2023-11-07","Technology",1241297867.5000005
"2023-11-07","Utilities",-47174882.999999925
"2023-11-07","bond",384505875.6800004
"2023-11-08","Basic Materials",-52214270.42
"2023-11-08","Communication Services",-114057939.50000012
"2023-11-08","Consumer Cyclical",-469062473.1599984
"2023-11-08","Consumer Defensive",-75080638.00000015
"2023-11-08","Energy",-169604735.51999986
"2023-11-08","Financial Services",-61544567.80000034
"2023-11-08","Healthcare",-353682249.1699998
"2023-11-08","Industrials",-48186949.179999925
"2023-11-08","Real Estate",6360074.600000002
"2023-11-08","Technology",212670963.59999946
"2023-11-08","Utilities",350873.9999999492
"2023-11-08","bond",-264750407.1999994
"2023-11-09","Basic Materials",-169707329.3199998
"2023-11-09","Communication Services",-89943817.46000016
"2023-11-09","Consumer Cyclical",-2221276685.9000015
"2023-11-09","Consumer Defensive",-147058634.00000036
"2023-11-09","Energy",-119952797.96000035
"2023-11-09","Financial Services",-430237996.4400003
"2023-11-09","Healthcare",-1157476137.6399996
"2023-11-09","Industrials",-310638747.43000007
"2023-11-09","Real Estate",-182835784.95999995
"2023-11-09","Technology",-1240046390.400002
"2023-11-09","Utilities",-113691252.99999997
"2023-11-09","bond",-1798420835.2300014
"2023-11-10","Basic Materials",69456893.40999992
"2023-11-10","Communication Services",402740907.62000024
"2023-11-10","Consumer Cyclical",998179364.6400003
"2023-11-10","Consumer Defensive",22481466.000000082
"2023-11-10","Energy",16253031.399999859
"2023-11-10","Financial Services",106512496.49999976
"2023-11-10","Healthcare",80805080.02000031
"2023-11-10","Industrials",133023310.69999976
"2023-11-10","Real Estate",20012114.200000107
"2023-11-10","Technology",2585651320.7000017
"2023-11-10","Utilities",-29785500.000000082
"2023-11-10","bond",1395588711.6300004
"2023-11-13","Basic Materials",57041711.59999998
"2023-11-13","Communication Services",119554854.81999978
"2023-11-13","Consumer Cyclical",1199146195.2000015
"2023-11-13","Consumer Defensive",31817039.000000324
"2023-11-13","Energy",88342865.40000007
"2023-11-13","Financial Services",18128773.000000164
"2023-11-13","Healthcare",302457802.5799999
"2023-11-13","Industrials",116021559.68999961
"2023-11-13","Real Estate",-9968318.859999953
"2023-11-13","Technology",141342917.00000045
"2023-11-13","Utilities",-50177045.00000005
"2023-11-13","bond",348835497.6899965
"2023-11-14","Basic Materials",186883848.36000004
"2023-11-14","Communication Services",85833186.93999988
"2023-11-14","Consumer Cyclical",864194053.3499999
"2023-11-14","Consumer Defensive",86920366.99999997
"2023-11-14","Energy",77450853.36000045
"2023-11-14","Financial Services",444672410.9799999
"2023-11-14","Healthcare",249722458.3100002
"2023-11-14","Industrials",397923239.06999975
"2023-11-14","Real Estate",288495296.4400001
"2023-11-14","Technology",1089803825.0000002
"2023-11-14","Utilities",167265285.9999999
"2023-11-14","bond",1564040549.8700037
"2023-11-15","Basic Materials",16345011.370000076
"2023-11-15","Communication Services",54982182.03999968
"2023-11-15","Consumer Cyclical",739101659.9700006
"2023-11-15","Consumer Defensive",190413760.00000033
"2023-11-15","Energy",-21117490.36000015
"2023-11-15","Financial Services",320574299.02000064
"2023-11-15","Healthcare",150883643.20000014
"2023-11-15","Industrials",50923578.54999994
"2023-11-15","Real Estate",90237073.63999988
"2023-11-15","Technology",-601547390.0000014
"2023-11-15","Utilities",4670795.000000153
"2023-11-15","bond",-121448894.90999913
"2023-11-16","Basic Materials",-13995392.070000073
"2023-11-16","Communication Services",129843603.98999989
"2023-11-16","Consumer Cyclical",-964502126.0499997
"2023-11-16","Consumer Defensive",-113009389
"2023-11-16","Energy",-239129332.9200001
"2023-11-16","Financial Services",-147747744.14999998
"2023-11-16","Healthcare",-116767494.88000022
"2023-11-16","Industrials",-94837673.20000014
"2023-11-16","Real Estate",-20443673.300000027
"2023-11-16","Technology",790479318.4000009
"2023-11-16","Utilities",-31810402.000000115
"2023-11-16","bond",-68226896.27999912
"2023-11-17","Basic Materials",-12230606.999999987
"2023-11-17","Communication Services",37818038.55000072
"2023-11-17","Consumer Cyclical",604098557.9300016
"2023-11-17","Consumer Defensive",-65817644.00000018
"2023-11-17","Energy",239824388.39999986
"2023-11-17","Financial Services",106793588.68000013
"2023-11-17","Healthcare",33391998.799999766
"2023-11-17","Industrials",65850779.16999988
"2023-11-17","Real Estate",-194609460.3100001
"2023-11-17","Technology",357730404.90000075
"2023-11-17","Utilities",-18210482.000000004
"2023-11-17","bond",378190561.2700031
"2023-11-20","Basic Materials",39631196.00000014
"2023-11-20","Communication Services",378894230.29000074
"2023-11-20","Consumer Cyclical",540072823.4100003
"2023-11-20","Consumer Defensive",87898431.00000004
"2023-11-20","Energy",-15747705.679999635
"2023-11-20","Financial Services",223659595.31999955
"2023-11-20","Healthcare",490571692.7200001
"2023-11-20","Industrials",173041262.55000016
"2023-11-20","Real Estate",64465054.000000075
"2023-11-20","Technology",1764921163.9999971
"2023-11-20","Utilities",4641896.000000047
"2023-11-20","bond",1126207052.9900012
"2023-11-21","Basic Materials",23945775.99999998
"2023-11-21","Communication Services",49620514.480000615
"2023-11-21","Consumer Cyclical",697744328.8400004
"2023-11-21","Consumer Defensive",33705580.00000008
"2023-11-21","Energy",6915465.079999943
"2023-11-21","Financial Services",-24939310.499999918
"2023-11-21","Healthcare",-2575746.7899997127
"2023-11-21","Industrials",-207821.51999982522
"2023-11-21","Real Estate",13165499.279999977
"2023-11-21","Technology",-567522088.000001
"2023-11-21","Utilities",-9544336.999999948
"2023-11-21","bond",-177154692.11999968
"2023-11-22","Basic Materials",6246080.1999999955
"2023-11-22","Communication Services",104415425.3500008
"2023-11-22","Consumer Cyclical",-808613307.6799977
"2023-11-22","Consumer Defensive",-85902298.00000007
"2023-11-22","Energy",270065041.85000026
"2023-11-22","Financial Services",86034039.37000015
"2023-11-22","Healthcare",70768854.82000028
"2023-11-22","Industrials",99305278.1699998
"2023-11-22","Real Estate",-37822553.49000003
"2023-11-22","Technology",-1022747120.559996
"2023-11-22","Utilities",8197773.000000008
"2023-11-22","bond",16825838.409998313
"2023-11-24","Basic Materials",36357220.500000045
"2023-11-24","Communication Services",5258481.360000116
"2023-11-24","Consumer Cyclical",192045706.89999965
"2023-11-24","Consumer Defensive",58678694.00000001
"2023-11-24","Energy",54244888.7899999
"2023-11-24","Financial Services",163123311.62000012
"2023-11-24","Healthcare",110382538.06000005
"2023-11-24","Industrials",42100568.840000115
"2023-11-24","Real Estate",8688933.600000024
"2023-11-24","Technology",-96338967.20999993
"2023-11-24","Utilities",9534288.999999985
"2023-11-24","bond",100695618.52000087
"2023-11-27","Basic Materials",-8937912.999999939
"2023-11-27","Communication Services",141712382.3000004
"2023-11-27","Consumer Cyclical",-28681647.69999769
"2023-11-27","Consumer Defensive",-24367029.48999964
"2023-11-27","Energy",-27212787.950000077
"2023-11-27","Financial Services",149792422.3099997
"2023-11-27","Healthcare",-63184364.24999982
"2023-11-27","Industrials",-976269.3000003177
"2023-11-27","Real Estate",18070143.310000047
"2023-11-27","Technology",225643278.11000264
"2023-11-27","Utilities",1449380.9999999765
"2023-11-27","bond",102001601.89000206
"2023-11-28","Basic Materials",146445519.00000003
"2023-11-28","Communication Services",122830457.09999998
"2023-11-28","Consumer Cyclical",1788596468.5299993
"2023-11-28","Consumer Defensive",68239773.69999988
"2023-11-28","Energy",-52663168.99999974
"2023-11-28","Financial Services",294055677.82
"2023-11-28","Healthcare",-22702461.67000006
"2023-11-28","Industrials",-117048517.62999998
"2023-11-28","Real Estate",118098991.37000003
"2023-11-28","Technology",642058126.089998
"2023-11-28","Utilities",16115740.999999924
"2023-11-28","bond",450579043.15000045
"2023-11-29","Basic Materials",586554.99999996
"2023-11-29","Communication Services",-266405316.67999986
"2023-11-29","Consumer Cyclical",-859737969.5600028
"2023-11-29","Consumer Defensive",-93081650.30000016
"2023-11-29","Energy",-284226665.09999967
"2023-11-29","Financial Services",229371375.81999996
"2023-11-29","Healthcare",1184071168.9800007
"2023-11-29","Industrials",-28059608.22
"2023-11-29","Real Estate",18905428.399999827
"2023-11-29","Technology",102274545.93999822
"2023-11-29","Utilities",-42247515.000000045
"2023-11-29","bond",-395269165.48
"2023-11-30","Basic Materials",107189485.79999983
"2023-11-30","Communication Services",-289566265.1800009
"2023-11-30","Consumer Cyclical",-615757724.1799965
"2023-11-30","Consumer Defensive",191231280.99999994
"2023-11-30","Energy",-8763176.230000345
"2023-11-30","Financial Services",320208184.7600003
"2023-11-30","Healthcare",567949509.4800006
"2023-11-30","Industrials",390698552.0699998
"2023-11-30","Real Estate",-28384533.819999907
"2023-11-30","Technology",-1261835490.0000005
"2023-11-30","Utilities",23519716.000000138
"2023-11-30","bond",-120364406.82000388
"2023-12-01","Basic Materials",248365576.99999985
"2023-12-01","Communication Services",150673240.74999964
"2023-12-01","Consumer Cyclical",1912612404.5200038
"2023-12-01","Consumer Defensive",145209513.99999994
"2023-12-01","Energy",153941146.07999983
"2023-12-01","Financial Services",1179746513.3999999
"2023-12-01","Healthcare",353183216.87999994
"2023-12-01","Industrials",686543570.3
"2023-12-01","Real Estate",348121338.50999993
"2023-12-01","Technology",1822111738.9599996
"2023-12-01","Utilities",120223637.28000008
"2023-12-01","bond",2266774677.7100024
"2023-12-04","Basic Materials",-55984929.20000022
"2023-12-04","Communication Services",87100846.7499996
"2023-12-04","Consumer Cyclical",384520568.19000155
"2023-12-04","Consumer Defensive",163548741.0000003
"2023-12-04","Energy",-8023245.719999846
"2023-12-04","Financial Services",230099218.20999947
"2023-12-04","Healthcare",338480402.2700001
"2023-12-04","Industrials",356269467.5599999
"2023-12-04","Real Estate",150154142.94
"2023-12-04","Technology",-229178494.5099988
"2023-12-04","Utilities",39994740.99999993
"2023-12-04","bond",447755584.80000025
"2023-12-05","Basic Materials",-124629293.09999982
"2023-12-05","Communication Services",-63350780.989999905
"2023-12-05","Consumer Cyclical",611968965.6499985
"2023-12-05","Consumer Defensive",-112591106.99999997
"2023-12-05","Energy",-284496119.1199998
"2023-12-05","Financial Services",2749664.799999801
"2023-12-05","Healthcare",-92216917.93000062
"2023-12-05","Industrials",-188465837.9000001
"2023-12-05","Real Estate",-39349106.880000055
"2023-12-05","Technology",965514680.3499985
"2023-12-05","Utilities",-30615475.00000003
"2023-12-05","bond",303790729.03000313
"2023-12-06","Basic Materials",-65033076.000000134
"2023-12-06","Communication Services",-222052069.54000002
"2023-12-06","Consumer Cyclical",-627350605.499998
"2023-12-06","Consumer Defensive",-54827222.000000186
"2023-12-06","Energy",-342189681.4400004
"2023-12-06","Financial Services",-449394049.03000003
"2023-12-06","Healthcare",116046538.63999984
"2023-12-06","Industrials",-96746314.3500001
"2023-12-06","Real Estate",-149083193.48
"2023-12-06","Technology",-1531478653.6899998
"2023-12-06","Utilities",44136028.00000001
"2023-12-06","bond",-1179744772.3999972
"2023-12-07","Basic Materials",-30446753.000000317
"2023-12-07","Communication Services",357467738.7000005
"2023-12-07","Consumer Cyclical",296150825.0199967
"2023-12-07","Consumer Defensive",46922429.00000034
"2023-12-07","Energy",-238638140.64000005
"2023-12-07","Financial Services",222035565.24999982
"2023-12-07","Healthcare",85598647.20000018
"2023-12-07","Industrials",36917868.320000224
"2023-12-07","Real Estate",35710226.80000001
"2023-12-07","Technology",1153040392.209999
"2023-12-07","Utilities",-27949729.999999978
"2023-12-07","bond",474403371.5699984
"2023-12-08","Basic Materials",39628337.999999866
"2023-12-08","Communication Services",330664668.7800008
"2023-12-08","Consumer Cyclical",884171306.3999994
"2023-12-08","Consumer Defensive",-106560287.99999969
"2023-12-08","Energy",97189282.84000015
"2023-12-08","Financial Services",599615631.5500002
"2023-12-08","Healthcare",-246727927.90000004
"2023-12-08","Industrials",149902838.00000003
"2023-12-08","Real Estate",13597748.369999953
"2023-12-08","Technology",1478759270.5500011
"2023-12-08","Utilities",-7347288.000000011
"2023-12-08","bond",817382000.150001
"2023-12-11","Basic Materials",56539272.99999997
"2023-12-11","Communication Services",-134123323.8800006
"2023-12-11","Consumer Cyclical",239519546.3199991
"2023-12-11","Consumer Defensive",65075816.00000011
"2023-12-11","Energy",12242584.999999983
"2023-12-11","Financial Services",-58664165.02000042
"2023-12-11","Healthcare",-127465853.70999953
"2023-12-11","Industrials",201477347.4800003
"2023-12-11","Real Estate",49787513.61999989
"2023-12-11","Technology",1640624208.5799973
"2023-12-11","Utilities",77528867.99999987
"2023-12-11","bond",842831379.5899981
"2023-12-12","Basic Materials",-78204190.99999976
"2023-12-12","Communication Services",177004944.8099995
"2023-12-12","Consumer Cyclical",-35222325.80000275
"2023-12-12","Consumer Defensive",29451301.99999977
"2023-12-12","Energy",-104859701.42000037
"2023-12-12","Financial Services",114602059.21000025
"2023-12-12","Healthcare",259289834.57999983
"2023-12-12","Industrials",88286239.63999994
"2023-12-12","Real Estate",-9486860.319999997
"2023-12-12","Technology",1907119233.8700006
"2023-12-12","Utilities",-35739048.99999987
"2023-12-12","bond",540223938.3500026
"2023-12-13","Basic Materials",540395837
"2023-12-13","Communication Services",339510785.5800008
"2023-12-13","Consumer Cyclical",1860537765.5699992
"2023-12-13","Consumer Defensive",419229084.00000024
"2023-12-13","Energy",314781405.0000001
"2023-12-13","Financial Services",1679837814.12
"2023-12-13","Healthcare",2074450239.01
"2023-12-13","Industrials",617536495.1999999
"2023-12-13","Real Estate",544384404
"2023-12-13","Technology",1847598439.2200012
"2023-12-13","Utilities",314543131.9999998
"2023-12-13","bond",3722156155.380002
"2023-12-14","Basic Materials",249845884.0000001
"2023-12-14","Communication Services",-13248080.150001109
"2023-12-14","Consumer Cyclical",2426131740.660001
"2023-12-14","Consumer Defensive",-273262440.0000001
"2023-12-14","Energy",392537618.58000004
"2023-12-14","Financial Services",805109828.340001
"2023-12-14","Healthcare",-149430152.22000068
"2023-12-14","Industrials",648261788.6800001
"2023-12-14","Real Estate",240881232.77999997
"2023-12-14","Technology",651270694.2500021
"2023-12-14","Utilities",-294919622.00000024
"2023-12-14","bond",752846330.9299973
"2023-12-15","Basic Materials",99707543.00000001
"2023-12-15","Communication Services",-39841580.82999985
"2023-12-15","Consumer Cyclical",-166228277.3400007
"2023-12-15","Consumer Defensive",-138964571.07999945
"2023-12-15","Energy",116873959.76000048
"2023-12-15","Financial Services",2526192.609999787
"2023-12-15","Healthcare",-355565174.42000014
"2023-12-15","Industrials",-65882380.519999966
"2023-12-15","Real Estate",-288943827.34000033
"2023-12-15","Technology",1293506376.2599947
"2023-12-15","Utilities",-188047995.00000006
"2023-12-15","bond",-338309885.7600043
"2023-12-18","Basic Materials",-57296149.99999989
"2023-12-18","Communication Services",356142667.03999966
"2023-12-18","Consumer Cyclical",82169866.84000085
"2023-12-18","Consumer Defensive",120852384.36000021
"2023-12-18","Energy",-107287195.79999986
"2023-12-18","Financial Services",193294224.05999953
"2023-12-18","Healthcare",91504832.59999968
"2023-12-18","Industrials",-171356529.89000013
"2023-12-18","Real Estate",-91250326.75999987
"2023-12-18","Technology",732252309.4399989
"2023-12-18","Utilities",-53815402
"2023-12-18","bond",22254127.7999991
"2023-12-19","Basic Materials",115468326.99999988
"2023-12-19","Communication Services",220288655.60000065
"2023-12-19","Consumer Cyclical",665646646.1000035
"2023-12-19","Consumer Defensive",57394856.00999986
"2023-12-19","Energy",163691124.39999965
"2023-12-19","Financial Services",553048427.9999992
"2023-12-19","Healthcare",458170452.9799995
"2023-12-19","Industrials",195664829.6799995
"2023-12-19","Real Estate",38264430.65999997
"2023-12-19","Technology",999848395.6800004
"2023-12-19","Utilities",38869372.99999993
"2023-12-19","bond",851385417.500001
"2023-12-20","Basic Materials",-167167533.00000027
"2023-12-20","Communication Services",-295036915.4800006
"2023-12-20","Consumer Cyclical",-1237723911.4800048
"2023-12-20","Consumer Defensive",-249151454.11999977
"2023-12-20","Energy",-246990701.31999993
"2023-12-20","Financial Services",-972223274.4999992
"2023-12-20","Healthcare",-775635327.3000003
"2023-12-20","Industrials",-318787411.3099999
"2023-12-20","Real Estate",-135622589.74999994
"2023-12-20","Technology",-2522938637.2499995
"2023-12-20","Utilities",-156443884.99999982
"2023-12-20","bond",-2397041633.4500017
"2023-12-21","Basic Materials",42107306.000000015
"2023-12-21","Communication Services",98071736.18999855
"2023-12-21","Consumer Cyclical",736179639.5199993
"2023-12-21","Consumer Defensive",-69254116.04000019
"2023-12-21","Energy",79978994.36000004
"2023-12-21","Financial Services",309408701.9800003
"2023-12-21","Healthcare",357908907.19999963
"2023-12-21","Industrials",69919683.67000006
"2023-12-21","Real Estate",-9650793.760000013
"2023-12-21","Technology",377295805.50000006
"2023-12-21","Utilities",6982577.999999991
"2023-12-21","bond",439769788.7199997
"2023-12-22","Basic Materials",7434456.0699999435
"2023-12-22","Communication Services",103947577.58000003
"2023-12-22","Consumer Cyclical",-372074286.1300006
"2023-12-22","Consumer Defensive",51402344.130000226
"2023-12-22","Energy",-52932260.2900001
"2023-12-22","Financial Services",260804885.01000002
"2023-12-22","Healthcare",260844499.70999995
"2023-12-22","Industrials",100343675.86000016
"2023-12-22","Real Estate",-5446021.210000001
"2023-12-22","Technology",-222586531.89999992
"2023-12-22","Utilities",-264967.5500000673
"2023-12-22","bond",-60777458.080001734
"2023-12-26","Basic Materials",22614381.979999933
"2023-12-26","Communication Services",43757413.52999989
"2023-12-26","Consumer Cyclical",246272627.0400002
"2023-12-26","Consumer Defensive",67069321.86000007
"2023-12-26","Energy",39135517.430000104
"2023-12-26","Financial Services",225649137.00000036
"2023-12-26","Healthcare",153500547.69999987
"2023-12-26","Industrials",125020839.02999996
"2023-12-26","Real Estate",51772064.46
"2023-12-26","Technology",612658018.870001
"2023-12-26","Utilities",33085646.320000045
"2023-12-26","bond",453305252.97999805
"2023-12-27","Basic Materials",20361167.000000052
"2023-12-27","Communication Services",19967805.629999757
"2023-12-27","Consumer Cyclical",297616889.6499972
"2023-12-27","Consumer Defensive",64806303.9999998
"2023-12-27","Energy",-45323072.020000264
"2023-12-27","Financial Services",678616825.320001
"2023-12-27","Healthcare",353688801.39999974
"2023-12-27","Industrials",-7982364.359999927
"2023-12-27","Real Estate",23049546.000000034
"2023-12-27","Technology",169966845.37999964
"2023-12-27","Utilities",-644453.5400000956
"2023-12-27","bond",86042754.84999987
"2023-12-28","Basic Materials",-34538776.00000002
"2023-12-28","Communication Services",7205327.999999846
"2023-12-28","Consumer Cyclical",-1102066357.4000025
"2023-12-28","Consumer Defensive",10737843.759999843
"2023-12-28","Energy",-132336703.73999998
"2023-12-28","Financial Services",46107682.000000335
"2023-12-28","Healthcare",101805392.9200002
"2023-12-28","Industrials",150922713.4800003
"2023-12-28","Real Estate",57120324.56000002
"2023-12-28","Technology",73351232.09999904
"2023-12-28","Utilities",40052933.10000004
"2023-12-28","bond",-172239902.6500015
"2023-12-29","Basic Materials",-41458506.85000001
"2023-12-29","Communication Services",-94384442.97000039
"2023-12-29","Consumer Cyclical",-825283705.5499998
"2023-12-29","Consumer Defensive",32844042.789999947
"2023-12-29","Energy",-86594549.2100001
"2023-12-29","Financial Services",-1334564135.0700004
"2023-12-29","Healthcare",-186301342.6100004
"2023-12-29","Industrials",-88072740.77999999
"2023-12-29","Real Estate",-67843886.07999986
"2023-12-29","Technology",-869514701.0999986
"2023-12-29","Utilities",6746388.330000122
"2023-12-29","bond",-711970259.0600014
